,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG,TRAVELER_ID,cluster,cluster_name
1289,여,30,2,11,1,1,2,제주특별자치도,제주,자녀 동반 여행,3,3,6,summer,3,h000319,7,패밀리 무드 ON 스탠다드러
1290,여,30,1,3,4,1,3,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,4,h001676,4,느슨하게 떠나는 듀오 무드러
1291,남,20,1,3,3,7,3,충청북도,제주,2인 가족 여행,1,1,8,summer,1,h004351,2,탐험 ON한 듀오 트래블러
1292,여,20,1,12,3,10,1,경기도,제주,2인 여행(가족 외),1,1,7,summer,3,h001898,2,탐험 ON한 듀오 트래블러
1293,여,30,1,3,5,2,2,경기도,제주,나홀로 여행,2,0,6,summer,3,h000693,4,느슨하게 떠나는 듀오 무드러
1294,남,30,1,12,3,1,4,부산광역시,제주,2인 여행(가족 외),1,1,7,summer,3,h002378,4,느슨하게 떠나는 듀오 무드러
1295,남,20,1,9,4,2,5,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h003012,6,뉴트럴바이브 듀오 스테이러
1296,여,40,1,3,4,5,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006436,3,솔로감성 잠깐 리프레시러
1297,여,60,3,11,4,2,1,서울특별시,제주,3인 이상 여행(가족 외),3,5,6,summer,4,h001024,0,자연에 진심인 힐링패밀리
1298,여,30,2,3,4,1,2,인천광역시,제주,자녀 동반 여행,9,2,8,summer,3,h005082,7,패밀리 무드 ON 스탠다드러
1299,여,40,1,3,5,4,6,인천광역시,제주,2인 여행(가족 외),3,1,7,summer,3,h001784,4,느슨하게 떠나는 듀오 무드러
1300,여,20,1,2,4,4,3,경기도,제주,2인 여행(가족 외),1,1,7,summer,3,h002376,4,느슨하게 떠나는 듀오 무드러
1301,남,20,1,3,4,1,5,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006576,3,솔로감성 잠깐 리프레시러
1302,남,20,1,12,2,3,4,경기도,제주,2인 여행(가족 외),7,1,8,summer,3,h003507,6,뉴트럴바이브 듀오 스테이러
1303,남,30,1,2,4,2,1,제주특별자치도,제주,나홀로 여행,4,0,8,summer,3,h002838,4,느슨하게 떠나는 듀오 무드러
1304,남,20,1,12,2,1,4,서울특별시,제주,2인 여행(가족 외),1,1,7,summer,3,h000725,6,뉴트럴바이브 듀오 스테이러
1305,여,30,1,3,5,1,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006575,3,솔로감성 잠깐 리프레시러
1306,여,30,1,2,4,1,1,제주특별자치도,제주,2인 여행(가족 외),4,1,9,autumn,1,h006578,1,자연집중 번개여행 패밀리
1307,남,30,1,4,4,2,1,부산광역시,제주,2인 여행(가족 외),2,1,8,summer,4,h005274,4,느슨하게 떠나는 듀오 무드러
1308,남,30,1,2,4,1,1,대전광역시,제주,3인 이상 여행(가족 외),7,2,8,summer,3,h004204,4,느슨하게 떠나는 듀오 무드러
1309,남,20,1,12,1,1,4,인천광역시,제주,2인 여행(가족 외),2,1,8,summer,3,h005280,6,뉴트럴바이브 듀오 스테이러
1310,남,20,1,2,4,1,1,경기도,제주,2인 여행(가족 외),2,1,8,summer,4,h003223,6,뉴트럴바이브 듀오 스테이러
1311,여,40,1,3,1,3,1,인천광역시,제주,3인 이상 여행(가족 외),2,3,6,summer,3,h001157,7,패밀리 무드 ON 스탠다드러
1312,여,30,2,2,6,4,1,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h003350,5,차분템포 자연수집 패밀리
1313,여,20,1,3,3,1,4,제주특별자치도,제주,나홀로 여행,6,0,7,summer,3,h002300,6,뉴트럴바이브 듀오 스테이러
1314,남,20,1,9,2,1,5,세종특별자치시,제주,2인 여행(가족 외),9,1,9,autumn,3,h004063,6,뉴트럴바이브 듀오 스테이러
1315,여,20,1,12,2,2,2,서울특별시,제주,나홀로 여행,2,0,7,summer,4,h001771,6,뉴트럴바이브 듀오 스테이러
1316,여,20,1,3,4,2,3,경기도,제주,2인 여행(가족 외),3,1,6,summer,4,h001185,4,느슨하게 떠나는 듀오 무드러
1317,여,30,2,3,1,2,2,서울특별시,제주,자녀 동반 여행,7,3,6,summer,4,h000920,7,패밀리 무드 ON 스탠다드러
1318,여,60,1,3,6,2,2,서울특별시,제주,3인 이상 여행(가족 외),3,5,8,summer,4,h003763,0,자연에 진심인 힐링패밀리
1319,남,50,2,2,9,2,1,인천광역시,제주,3인 이상 여행(가족 외),2,3,6,summer,5,h000281,5,차분템포 자연수집 패밀리
1320,여,20,1,2,4,3,4,경기도,제주,3인 이상 여행(가족 외),3,2,7,summer,2,h002295,1,자연집중 번개여행 패밀리
1321,여,20,1,4,4,3,2,경상남도,제주,2인 여행(가족 외),3,1,8,summer,3,h003572,4,느슨하게 떠나는 듀오 무드러
1322,여,30,2,11,2,3,1,서울특별시,제주,자녀 동반 여행,1,3,7,summer,3,h001670,7,패밀리 무드 ON 스탠다드러
1323,여,20,1,12,5,1,5,제주특별자치도,제주,나홀로 여행,7,0,9,autumn,1,h006094,3,솔로감성 잠깐 리프레시러
1324,남,50,2,3,6,10,1,인천광역시,제주,자녀 동반 여행,3,4,6,summer,4,h000512,2,탐험 ON한 듀오 트래블러
1325,여,40,1,1,6,3,2,제주특별자치도,제주,2인 여행(가족 외),7,1,5,spring,3,h000311,4,느슨하게 떠나는 듀오 무드러
1326,여,30,1,3,5,2,6,인천광역시,제주,2인 가족 여행,4,1,7,summer,3,h001906,4,느슨하게 떠나는 듀오 무드러
1327,남,20,1,12,1,4,2,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h004133,6,뉴트럴바이브 듀오 스테이러
1328,여,30,2,3,6,7,1,경기도,제주,3대 동반 여행(친척 포함),3,5,7,summer,4,h002513,0,자연에 진심인 힐링패밀리
1329,여,30,1,12,1,6,4,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,3,h002199,6,뉴트럴바이브 듀오 스테이러
1330,여,30,1,3,4,1,6,제주특별자치도,제주,나홀로 여행,7,0,5,spring,2,h000231,3,솔로감성 잠깐 리프레시러
1331,여,40,2,2,3,6,1,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,1,h006607,1,자연집중 번개여행 패밀리
1332,여,30,1,3,4,1,2,경기도,제주,나홀로 여행,4,0,5,spring,3,h000168,4,느슨하게 떠나는 듀오 무드러
1333,여,60,2,4,7,2,5,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3,h001878,4,느슨하게 떠나는 듀오 무드러
1334,남,20,1,3,4,2,3,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h004427,4,느슨하게 떠나는 듀오 무드러
1335,여,30,1,4,4,3,2,강원도,제주,2인 여행(가족 외),1,1,5,spring,4,h000328,4,느슨하게 떠나는 듀오 무드러
1336,여,20,1,4,4,3,2,제주특별자치도,제주,2인 여행(가족 외),3,1,6,summer,2,h001618,4,느슨하게 떠나는 듀오 무드러
1337,여,30,2,2,1,3,2,서울특별시,제주,자녀 동반 여행,7,3,9,autumn,1,h006303,1,자연집중 번개여행 패밀리
1338,여,20,1,4,4,3,5,서울특별시,제주,2인 가족 여행,3,1,8,summer,3,h004577,6,뉴트럴바이브 듀오 스테이러
1339,여,30,1,2,4,4,1,인천광역시,제주,2인 여행(가족 외),5,1,5,spring,2,h000137,1,자연집중 번개여행 패밀리
1340,남,30,2,3,6,6,4,경기도,제주,나홀로 여행,1,0,5,spring,3,h000039,4,느슨하게 떠나는 듀오 무드러
1341,여,40,2,3,4,4,3,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,4,h000291,4,느슨하게 떠나는 듀오 무드러
1342,남,30,1,3,4,5,2,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h005746,4,느슨하게 떠나는 듀오 무드러
1343,여,30,2,2,3,2,2,제주특별자치도,제주,3대 동반 여행(친척 포함),6,8,8,summer,1,h003277,0,자연에 진심인 힐링패밀리
1344,남,30,2,3,5,4,3,서울특별시,제주,자녀 동반 여행,2,2,8,summer,4,h005217,7,패밀리 무드 ON 스탠다드러
1345,여,30,2,11,1,2,4,경상남도,제주,3인 이상 여행(가족 외),1,3,6,summer,5,h000829,7,패밀리 무드 ON 스탠다드러
1346,여,30,1,5,5,1,2,제주특별자치도,제주,나홀로 여행,1,0,5,spring,2,h000057,3,솔로감성 잠깐 리프레시러
1347,남,30,1,4,3,2,2,서울특별시,제주,나홀로 여행,5,0,6,summer,1,h000870,3,솔로감성 잠깐 리프레시러
1348,남,40,2,11,1,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),1,3,6,summer,1,h000892,1,자연집중 번개여행 패밀리
1349,여,30,1,4,4,3,4,전라북도,제주,부모 동반 여행,7,2,7,summer,3,h002150,4,느슨하게 떠나는 듀오 무드러
1350,여,20,1,13,4,6,2,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h004696,2,탐험 ON한 듀오 트래블러
1351,남,60,2,13,4,2,3,경기도,제주,자녀 동반 여행,2,3,7,summer,3,h002428,7,패밀리 무드 ON 스탠다드러
1352,남,20,1,3,4,1,1,제주특별자치도,제주,2인 여행(가족 외),7,1,6,summer,3,h000202,4,느슨하게 떠나는 듀오 무드러
1353,여,40,2,2,1,1,1,경기도,제주,자녀 동반 여행,3,2,6,summer,4,h000739,7,패밀리 무드 ON 스탠다드러
1354,여,20,1,2,4,7,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,5,h003123,2,탐험 ON한 듀오 트래블러
1355,남,50,2,2,4,5,1,부산광역시,제주,자녀 동반 여행,2,4,8,summer,4,h005441,7,패밀리 무드 ON 스탠다드러
1356,여,20,1,3,3,3,1,광주광역시,제주,나홀로 여행,2,0,5,spring,3,h000100,6,뉴트럴바이브 듀오 스테이러
1357,여,20,1,3,2,1,4,대구광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h002570,6,뉴트럴바이브 듀오 스테이러
1358,여,20,2,3,4,2,2,충청북도,제주,부모 동반 여행,6,3,8,summer,3,h002448,7,패밀리 무드 ON 스탠다드러
1359,여,50,1,4,3,6,3,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3,h004376,2,탐험 ON한 듀오 트래블러
1360,여,40,2,3,4,2,3,인천광역시,제주,자녀 동반 여행,2,3,6,summer,3,h000791,7,패밀리 무드 ON 스탠다드러
1361,여,20,1,3,3,3,2,경기도,제주,부모 동반 여행,1,2,8,summer,3,h004193,6,뉴트럴바이브 듀오 스테이러
1362,여,30,1,4,4,1,2,경상남도,제주,2인 여행(가족 외),2,1,8,summer,3,h002657,4,느슨하게 떠나는 듀오 무드러
1363,여,30,1,2,4,4,3,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1,h006402,3,솔로감성 잠깐 리프레시러
1364,여,30,2,3,4,1,2,제주특별자치도,제주,2인 가족 여행,1,1,8,summer,2,h003654,3,솔로감성 잠깐 리프레시러
1365,여,20,1,3,4,1,1,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,3,h004660,6,뉴트럴바이브 듀오 스테이러
1366,남,20,1,12,2,3,1,부산광역시,제주,부모 동반 여행,3,3,7,summer,3,h001151,7,패밀리 무드 ON 스탠다드러
1367,여,50,2,11,1,2,1,경기도,제주,3인 이상 여행(가족 외),6,5,6,summer,4,h000141,0,자연에 진심인 힐링패밀리
1368,남,30,2,11,1,1,1,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1,h006506,1,자연집중 번개여행 패밀리
1369,여,30,1,2,5,5,2,광주광역시,제주,3인 이상 여행(가족 외),8,3,8,summer,4,h002771,7,패밀리 무드 ON 스탠다드러
1370,여,20,1,2,4,1,4,경기도,제주,부모 동반 여행,2,2,6,summer,3,h001563,4,느슨하게 떠나는 듀오 무드러
1371,남,40,2,2,6,1,2,전라북도,제주,3인 이상 여행(가족 외),9,3,7,summer,5,h001068,5,차분템포 자연수집 패밀리
1372,여,40,2,11,1,1,1,부산광역시,제주,3대 동반 여행(친척 포함),2,4,8,summer,3,h005492,7,패밀리 무드 ON 스탠다드러
1373,남,20,1,8,4,3,1,경기도,제주,나홀로 여행,1,0,8,summer,4,h005020,4,느슨하게 떠나는 듀오 무드러
1374,남,20,1,13,4,2,2,전라남도,제주,나홀로 여행,1,0,9,autumn,2,h006313,3,솔로감성 잠깐 리프레시러
1375,여,20,1,12,1,1,2,대구광역시,제주,2인 여행(가족 외),2,1,7,summer,4,h001889,6,뉴트럴바이브 듀오 스테이러
1376,여,30,2,2,3,2,2,강원도,제주,2인 가족 여행,4,1,8,summer,4,h004552,4,느슨하게 떠나는 듀오 무드러
1377,여,30,2,13,4,1,2,제주특별자치도,제주,자녀 동반 여행,9,3,5,spring,2,h000068,1,자연집중 번개여행 패밀리
1378,여,30,1,12,1,1,4,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3,h005200,6,뉴트럴바이브 듀오 스테이러
1379,남,30,1,8,2,1,4,인천광역시,제주,3인 이상 여행(가족 외),1,2,9,autumn,3,h004363,7,패밀리 무드 ON 스탠다드러
1380,여,30,1,2,4,1,1,대구광역시,제주,나홀로 여행,1,0,8,summer,3,h004970,4,느슨하게 떠나는 듀오 무드러
1381,남,50,2,3,5,2,1,제주특별자치도,제주,2인 여행(가족 외),5,1,9,autumn,1,h006766,1,자연집중 번개여행 패밀리
1382,여,40,2,2,5,6,4,서울특별시,제주,자녀 동반 여행,3,1,7,summer,4,h001688,2,탐험 ON한 듀오 트래블러
1383,남,30,1,12,1,5,4,대구광역시,제주,2인 가족 여행,6,1,8,summer,2,h004754,6,뉴트럴바이브 듀오 스테이러
1384,남,20,1,3,3,20,3,대구광역시,제주,2인 가족 여행,1,1,6,summer,3,h000516,2,탐험 ON한 듀오 트래블러
1385,남,40,2,11,4,1,4,경상남도,제주,자녀 동반 여행,2,2,5,spring,4,h000087,7,패밀리 무드 ON 스탠다드러
1386,남,30,1,12,2,4,1,경기도,제주,3인 이상 여행(가족 외),1,2,6,summer,3,h001269,6,뉴트럴바이브 듀오 스테이러
1387,여,30,1,12,2,6,2,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,3,h002178,2,탐험 ON한 듀오 트래블러
1388,여,50,2,4,6,10,4,경기도,제주,3인 이상 여행(가족 외),1,2,6,summer,3,h001171,2,탐험 ON한 듀오 트래블러
1389,여,20,2,3,4,5,2,충청남도,제주,3인 이상 여행(가족 외),2,2,7,summer,4,h002183,2,탐험 ON한 듀오 트래블러
1390,여,40,1,1,4,1,2,서울특별시,제주,2인 가족 여행,6,1,7,summer,4,h001713,4,느슨하게 떠나는 듀오 무드러
1391,남,40,2,2,1,4,3,제주특별자치도,제주,자녀 동반 여행,3,2,6,summer,2,h000522,1,자연집중 번개여행 패밀리
1392,남,20,1,3,4,6,3,대구광역시,제주,나홀로 여행,2,0,8,summer,3,h003303,2,탐험 ON한 듀오 트래블러
1393,남,30,1,6,6,1,1,제주특별자치도,제주,나홀로 여행,7,0,5,spring,3,h000215,4,느슨하게 떠나는 듀오 무드러
1394,남,50,2,3,5,4,2,경기도,제주,3인 이상 여행(가족 외),3,2,6,summer,7,h001433,7,패밀리 무드 ON 스탠다드러
1395,남,20,1,12,2,1,4,경상남도,제주,2인 여행(가족 외),2,1,6,summer,3,h000230,6,뉴트럴바이브 듀오 스테이러
1396,여,20,1,13,4,1,4,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,2,h001393,3,솔로감성 잠깐 리프레시러
1397,남,50,2,11,1,1,1,제주특별자치도,제주,자녀 동반 여행,3,3,6,summer,2,h000257,7,패밀리 무드 ON 스탠다드러
1398,여,30,2,2,4,1,3,제주특별자치도,제주,2인 여행(가족 외),1,1,6,summer,3,h000789,4,느슨하게 떠나는 듀오 무드러
1399,남,20,1,12,1,1,1,제주특별자치도,제주,2인 여행(가족 외),7,1,7,summer,2,h001699,6,뉴트럴바이브 듀오 스테이러
1400,여,50,2,11,1,1,2,제주특별자치도,제주,자녀 동반 여행,3,3,6,summer,3,h000537,7,패밀리 무드 ON 스탠다드러
1401,여,20,1,12,1,3,5,서울특별시,제주,3인 이상 여행(가족 외),3,3,8,summer,3,h002539,6,뉴트럴바이브 듀오 스테이러
1402,남,20,1,12,1,1,4,충청남도,제주,3인 이상 여행(가족 외),3,3,6,summer,3,h001195,7,패밀리 무드 ON 스탠다드러
1403,여,20,1,3,3,3,2,광주광역시,제주,2인 여행(가족 외),9,1,8,summer,3,h002540,6,뉴트럴바이브 듀오 스테이러
1404,여,30,1,13,4,2,1,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1,h005437,3,솔로감성 잠깐 리프레시러
1405,여,30,1,12,3,2,3,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,4,h002358,6,뉴트럴바이브 듀오 스테이러
1406,남,50,1,3,4,2,3,부산광역시,제주,부모 동반 여행,3,3,8,summer,3,h002588,7,패밀리 무드 ON 스탠다드러
1407,여,20,1,12,3,1,4,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h002555,6,뉴트럴바이브 듀오 스테이러
1408,여,40,2,1,5,1,5,전라북도,제주,2인 가족 여행,3,1,6,summer,6,h001406,4,느슨하게 떠나는 듀오 무드러
1409,여,30,1,2,6,5,4,서울특별시,제주,3인 이상 여행(가족 외),1,1,7,summer,3,h001465,4,느슨하게 떠나는 듀오 무드러
1410,여,20,1,4,4,6,5,서울특별시,제주,2인 가족 여행,2,1,8,summer,2,h004102,2,탐험 ON한 듀오 트래블러
1411,여,20,1,2,1,10,7,경기도,제주,나홀로 여행,4,0,5,spring,1,h000154,2,탐험 ON한 듀오 트래블러
1412,남,30,1,4,4,1,4,인천광역시,제주,2인 여행(가족 외),4,1,7,summer,3,h002139,4,느슨하게 떠나는 듀오 무드러
1413,여,40,2,3,2,2,1,서울특별시,제주,자녀 동반 여행,1,2,6,summer,7,h001091,7,패밀리 무드 ON 스탠다드러
1414,남,30,1,12,2,1,2,서울특별시,제주,2인 가족 여행,1,1,8,summer,4,h002548,6,뉴트럴바이브 듀오 스테이러
1415,남,40,2,3,4,1,6,경기도,제주,부모 동반 여행,3,3,6,summer,2,h001727,1,자연집중 번개여행 패밀리
1416,남,30,1,2,5,4,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h003842,4,느슨하게 떠나는 듀오 무드러
1417,여,30,1,4,3,2,1,경상남도,제주,3인 이상 여행(가족 외),1,2,8,summer,4,h003443,6,뉴트럴바이브 듀오 스테이러
1418,남,30,1,9,4,2,7,울산광역시,제주,3인 이상 여행(가족 외),1,3,7,summer,3,h002406,7,패밀리 무드 ON 스탠다드러
1419,여,30,1,12,2,2,6,경상남도,제주,부모 동반 여행,2,2,7,summer,4,h001728,6,뉴트럴바이브 듀오 스테이러
1420,여,20,1,2,4,2,4,부산광역시,제주,2인 여행(가족 외),1,1,8,summer,3,h004163,4,느슨하게 떠나는 듀오 무드러
1421,여,40,2,9,2,3,3,경기도,제주,나홀로 여행,1,0,6,summer,3,h001847,6,뉴트럴바이브 듀오 스테이러
1422,남,20,1,2,6,3,2,인천광역시,제주,나홀로 여행,1,0,6,summer,7,h000628,4,느슨하게 떠나는 듀오 무드러
1423,여,50,3,6,2,2,1,경상남도,제주,자녀 동반 여행,3,2,7,summer,3,h001988,7,패밀리 무드 ON 스탠다드러
1424,남,30,1,1,5,4,2,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h003094,4,느슨하게 떠나는 듀오 무드러
1425,남,30,1,3,5,8,3,경기도,제주,부모 동반 여행,9,2,8,summer,3,h002934,2,탐험 ON한 듀오 트래블러
1426,여,20,1,12,2,5,4,충청북도,제주,2인 여행(가족 외),3,1,8,summer,3,h004636,6,뉴트럴바이브 듀오 스테이러
1427,여,20,1,3,9,1,2,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h005448,5,차분템포 자연수집 패밀리
1428,여,20,1,2,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),6,2,8,summer,3,h005297,2,탐험 ON한 듀오 트래블러
1429,여,30,1,3,5,1,1,서울특별시,제주,2인 여행(가족 외),7,1,7,summer,3,h001843,4,느슨하게 떠나는 듀오 무드러
1430,남,30,1,9,4,1,4,전라남도,제주,2인 여행(가족 외),3,1,8,summer,4,h005884,4,느슨하게 떠나는 듀오 무드러
1431,여,50,2,11,1,3,3,경상남도,제주,나홀로 여행,1,0,7,summer,5,h001150,6,뉴트럴바이브 듀오 스테이러
1432,여,30,2,11,2,2,2,세종특별자치시,제주,자녀 동반 여행,2,3,6,summer,7,h000453,7,패밀리 무드 ON 스탠다드러
1433,여,20,1,12,4,1,7,대구광역시,제주,나홀로 여행,6,0,8,summer,5,h003742,4,느슨하게 떠나는 듀오 무드러
1434,여,20,1,12,2,3,4,부산광역시,제주,2인 여행(가족 외),4,1,6,summer,3,h001345,6,뉴트럴바이브 듀오 스테이러
1435,여,30,1,2,4,1,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h004386,4,느슨하게 떠나는 듀오 무드러
1436,남,50,2,2,5,2,6,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,2,h006748,1,자연집중 번개여행 패밀리
1437,남,30,2,2,10,4,6,경기도,제주,자녀 동반 여행,3,3,9,autumn,4,h005958,5,차분템포 자연수집 패밀리
1438,여,30,2,5,1,1,2,경기도,제주,나홀로 여행,1,0,8,summer,4,h005305,6,뉴트럴바이브 듀오 스테이러
1439,여,30,1,3,4,6,6,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,3,h001447,2,탐험 ON한 듀오 트래블러
1440,여,60,2,3,1,1,4,서울특별시,제주,2인 가족 여행,10,1,5,spring,3,h000049,6,뉴트럴바이브 듀오 스테이러
1441,여,30,2,3,5,4,4,제주특별자치도,제주,3인 이상 여행(가족 외),8,2,9,autumn,1,h006872,1,자연집중 번개여행 패밀리
1442,남,30,1,1,4,2,1,서울특별시,제주,나홀로 여행,2,0,7,summer,3,h002050,4,느슨하게 떠나는 듀오 무드러
1443,여,20,1,12,2,2,2,부산광역시,제주,2인 여행(가족 외),1,1,8,summer,4,h002734,6,뉴트럴바이브 듀오 스테이러
1444,여,30,1,4,4,1,4,제주특별자치도,제주,나홀로 여행,4,0,7,summer,2,h001629,3,솔로감성 잠깐 리프레시러
1445,여,40,2,3,3,3,2,광주광역시,제주,3인 이상 여행(가족 외),2,2,8,summer,4,h003038,7,패밀리 무드 ON 스탠다드러
1446,여,40,2,2,2,1,3,인천광역시,제주,자녀 동반 여행,1,3,6,summer,7,h000926,7,패밀리 무드 ON 스탠다드러
1447,여,50,2,3,3,10,6,제주특별자치도,제주,자녀 동반 여행,7,2,9,autumn,1,h006700,2,탐험 ON한 듀오 트래블러
1448,남,20,1,12,1,8,2,대구광역시,제주,2인 여행(가족 외),1,1,7,summer,4,h001438,2,탐험 ON한 듀오 트래블러
1449,여,40,2,2,5,2,1,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,1,h006545,1,자연집중 번개여행 패밀리
1450,남,20,1,12,2,5,4,광주광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h002843,6,뉴트럴바이브 듀오 스테이러
1451,여,20,1,12,1,2,1,광주광역시,제주,2인 가족 여행,2,1,8,summer,3,h005435,6,뉴트럴바이브 듀오 스테이러
1452,여,30,2,3,8,2,3,서울특별시,제주,나홀로 여행,1,0,8,summer,5,h005308,5,차분템포 자연수집 패밀리
1453,여,30,1,12,2,8,5,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,3,h001529,2,탐험 ON한 듀오 트래블러
1454,남,20,1,12,1,2,1,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h003724,6,뉴트럴바이브 듀오 스테이러
1455,여,40,2,3,4,1,1,충청남도,제주,자녀 동반 여행,3,2,8,summer,4,h003978,7,패밀리 무드 ON 스탠다드러
1456,여,20,1,12,2,1,6,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,3,h001853,6,뉴트럴바이브 듀오 스테이러
1457,남,40,2,1,5,1,4,부산광역시,제주,2인 여행(가족 외),3,1,5,spring,3,h000261,4,느슨하게 떠나는 듀오 무드러
1458,남,20,1,12,2,3,2,제주특별자치도,제주,2인 여행(가족 외),7,1,8,summer,1,h004755,3,솔로감성 잠깐 리프레시러
1459,여,30,1,3,5,1,2,경기도,제주,3인 이상 여행(가족 외),3,3,9,autumn,3,h005951,7,패밀리 무드 ON 스탠다드러
1460,남,20,1,12,3,3,4,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h005369,6,뉴트럴바이브 듀오 스테이러
1461,여,20,1,2,2,4,4,경기도,제주,3인 이상 여행(가족 외),1,3,6,summer,4,h001183,7,패밀리 무드 ON 스탠다드러
1462,여,30,1,5,5,2,2,제주특별자치도,제주,나홀로 여행,1,0,8,summer,1,h003270,3,솔로감성 잠깐 리프레시러
1463,여,40,2,3,4,1,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006596,3,솔로감성 잠깐 리프레시러
1464,여,50,1,3,6,2,2,대구광역시,제주,나홀로 여행,2,0,6,summer,4,h001257,4,느슨하게 떠나는 듀오 무드러
1465,여,30,1,3,4,3,1,서울특별시,제주,나홀로 여행,2,0,7,summer,4,h001667,4,느슨하게 떠나는 듀오 무드러
1466,여,40,2,2,3,4,5,울산광역시,제주,자녀 동반 여행,7,2,5,spring,3,h000185,7,패밀리 무드 ON 스탠다드러
1467,여,40,2,13,5,2,3,서울특별시,제주,3인 이상 여행(가족 외),3,5,6,summer,5,h000831,0,자연에 진심인 힐링패밀리
1468,여,30,1,2,4,3,2,서울특별시,제주,2인 여행(가족 외),3,1,9,autumn,3,h005842,4,느슨하게 떠나는 듀오 무드러
1469,여,40,4,2,4,5,2,제주특별자치도,제주,3인 이상 여행(가족 외),1,2,9,autumn,1,h006478,1,자연집중 번개여행 패밀리
1470,여,20,1,12,2,2,2,대구광역시,제주,2인 여행(가족 외),1,1,8,summer,4,h003629,6,뉴트럴바이브 듀오 스테이러
1471,남,30,4,1,7,6,4,경기도,제주,자녀 동반 여행,3,1,8,summer,4,h005058,5,차분템포 자연수집 패밀리
1472,남,20,1,12,4,3,7,광주광역시,제주,3인 이상 여행(가족 외),3,3,5,spring,2,h000031,1,자연집중 번개여행 패밀리
1473,남,40,2,3,6,3,2,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1,h006680,1,자연집중 번개여행 패밀리
1474,여,30,1,3,6,1,1,강원도,제주,2인 여행(가족 외),1,1,9,autumn,4,h004359,4,느슨하게 떠나는 듀오 무드러
1475,남,30,2,3,4,2,2,대전광역시,제주,자녀 동반 여행,2,2,6,summer,4,h000602,7,패밀리 무드 ON 스탠다드러
1476,여,20,1,3,3,4,4,경기도,제주,2인 여행(가족 외),1,1,6,summer,3,h000908,4,느슨하게 떠나는 듀오 무드러
1477,남,30,2,4,5,2,2,제주특별자치도,제주,2인 가족 여행,1,1,6,summer,2,h000489,4,느슨하게 떠나는 듀오 무드러
1478,여,20,1,11,1,2,5,제주특별자치도,제주,2인 여행(가족 외),5,1,9,autumn,1,h006469,3,솔로감성 잠깐 리프레시러
1479,남,30,1,3,5,4,2,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h002667,4,느슨하게 떠나는 듀오 무드러
1480,여,30,2,3,1,3,2,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006646,3,솔로감성 잠깐 리프레시러
1481,여,40,1,2,5,5,1,제주특별자치도,제주,부모 동반 여행,2,2,5,spring,3,h000028,2,탐험 ON한 듀오 트래블러
